item_code,variant,variant_desctiption,variant_order,vendor,stock_quantity
06830653433M,0,“x”,1,11,0
06847012745A,0,“x”,1,11,2
068503643810A,0,“x”,1,11,2
068595410612A,0,“x”,1,11,1
068595413810A,0,“x”,1,11,1
068483462035/38,0,“x”,1,11,0
068432480212A,0,“x”,1,11,3
06851900638A,0,“x”,1,11,0
068518463823M,0,“x”,1,11,0
06850453174A,0,“x”,1,11,1
068404207312M,0,“x”,1,11,0
68609111526,0,“x”,1,11,0
06840968646A,0,“x”,1,11,3
068404207318M,0,“x”,1,11,0
009911910910A,0,“x”,1,11,0
00977584296M,0,“x”,1,11,0
06840991386A,0,“x”,1,11,5
068328844223M,0,“x”,1,11,1
06760319606A,0,“x”,1,11,0
06840951378A,0,“x”,1,11,1
068691231723M,0,“x”,1,11,0
06852466388A,0,“x”,1,11,1
06840986388A,0,“x”,1,11,1
068519254214A,0,“x”,1,11,0
06843211718A,0,“x”,1,11,1
068590763212A,0,“x”,1,11,0
06755582104A,0,“x”,1,11,0
06851871716M,0,“x”,1,11,2
06753781464A,0,“x”,1,11,2
068430910912A,0,“x”,1,11,4
06756381386A,0,“x”,1,11,0
06847171465A,0,“x”,1,11,0
067562213810A,0,“x”,1,11,0
06851013413A,0,“x”,1,11,1
06840958665A,0,“x”,1,11,1
06753791457A,0,“x”,1,11,0
1253338-46,5,“x”,5,12,4
1333198-98,4,“x”,4,12,1
0083712-24,1,“x”,1,12,4
1463464-74,2,“x”,2,12,0
0439770-11,42,“x”,5,12,0
7122219-05,5,“x”,5,12,10
7122219-13,5,“x”,5,12,3
0013476-01,36,“x”,2,12,1
0073666-78,2,“x”,2,12,0
0243370-11,3,“x”,3,12,0
9883306-77,37,“x”,9,12,2
0433649-51,48,“x”,8,12,1
0439770-51,44,“x”,6,12,0
7122224-86,2,“x”,2,12,0
1253332-11,3,“x”,3,12,1
1553692-01,48,“x”,8,12,1
7122219-69,3,“x”,3,12,1
6793431-12,2,“x”,2,12,0
0593884-11,3,“x”,3,12,0
0243370-06,3,“x”,3,12,2
8953891-85,2,“x”,2,12,1
1333195-96,3,“x”,3,12,1
7953574-34,38,“x”,3,12,2
0223720-11,4,“x”,4,12,1
0223713-46,2,“x”,2,12,0
A26NF-433,L,“x”,4,17,0
A2FS1W,8,“x”,9,17,0
A2C31-433,L,“x”,4,17,7
A2C31-100,L,“x”,4,17,2
A2Q77M,9,“x”,7,17,1
A2CZH32-433,35,“x”,8,17,0
A2QK3M,8.5,“x”,6,17,1
A2AJ1-N92,XL,“x”,5,17,0
A2QKEM,12,“x”,13,17,0
A2DFM-A58,33,“x”,6,17,0
A2BPR-100,L,“x”,4,17,3
A2H4XM,8,“x”,16,17,0
A2QKEM,9,“x”,7,17,2
A2EB4-B02,M,“x”,3,17,2
A41DZW,8,“x”,9,17,1
A2BPR-001,M,“x”,3,17,34
A2BYY32-433,33,“x”,6,17,1
A2BYY32-269,34,“x”,7,17,0
W2GI31KA0Q1-G6K9,M,“x”,7,311,1
O1GA44KABR0-JBLK,S,“x”,5,311,6
M1RI36I3Z11-G011,XL,“x”,11,311,1
AW8638MOD03-BLA,T/U,“x”,1,311,7
FL5NIOSUE08-BLUS,40,“x”,11,311,0
W1YI1BI3Z11-G011,S,“x”,5,311,5
MBRI25KAVR5-G011,L,“x”,9,311,3
5999596-79,4,“x”,4,34,3
5543618-63,2,“x”,2,34,0
4276604-01,95,“x”,6,34,1
5523245-96,4,“x”,4,34,4
5690994-01,90,“x”,5,34,0
5182603-01,4,“x”,4,34,1
6483503-39,95B,“x”,26,34,1
6463513-29,2,“x”,2,34,0
4275144-34,90,“x”,5,34,0
6463516-57,3,“x”,3,34,5
5690978-99,90,“x”,5,34,1
4277163-99,90,“x”,5,34,3
7682956-01,4,“x”,4,34,2
4331680-99,4,“x”,4,34,1
2533671-96,3,“x”,3,34,1
6463450-59,6,“x”,6,34,2
2543693-65,2,“x”,2,34,0
2543694-28,5,“x”,5,34,0
4463213-66,3,“x”,3,34,0
4753102-15,2,“x”,2,34,0
0873823-64,2,“x”,2,34,2
4343340-75,4,“x”,4,34,1
8697353466694,0,“x”,1,35,7
8697353424243,0,“x”,1,35,5
8697353463846,0,“x”,1,35,0
8697353487798,0,“x”,1,35,6
8697353445095,0,“x”,1,35,22
8697353515354,0,“x”,1,35,3
8697353553127,0,“x”,1,35,3
8697353522703,0,“x”,1,35,19
8697353352096,0,“x”,1,35,1
8697353426667,0,“x”,1,35,153
8697353513473,0,“x”,1,35,3
8697353467578,0,“x”,1,35,22
8697353469176,0,“x”,1,35,21
8697353469794,0,“x”,1,35,1
8697353489105,0,“x”,1,35,2
8697353523700,0,“x”,1,35,13
8697353539350,0,“x”,1,35,1
8697353527029,0,“x”,1,35,0
8697353390081,0,“x”,1,35,45
8697353486630,0,“x”,1,35,2
8697353374111,0,“x”,1,35,29
8697353417160,0,“x”,1,35,6
8697353521928,0,“x”,1,35,20
8697353467196,0,“x”,1,35,28
8697353287596,0,“x”,1,35,14
8697353502095,0,“x”,1,35,26
8697353539343,0,“x”,1,35,1
8697353445125,0,“x”,1,35,13
8697353506680,0,“x”,1,35,8
8697353515330,0,“x”,1,35,3
8697353501302,0,“x”,1,35,43
8697353506956,0,“x”,1,35,9
8697353502163,0,“x”,1,35,9
8697353373923,0,“x”,1,35,2
8697353469817,0,“x”,1,35,2
8697353506772,0,“x”,1,35,15
8697353502156,0,“x”,1,35,10
8697353424236,0,“x”,1,35,1
8697353493843,0,“x”,1,35,1
8697353423482,0,“x”,1,35,10
8697353549670,0,“x”,1,35,11
8697353488009,0,“x”,1,35,16
8697353457319,0,“x”,1,35,11
8697353424403,0,“x”,1,35,3
U25DWA00022-1018,44,“x”,8,39,1
B254WA00085-8172,23,“x”,4,39,1
D15PAD022RY-6001,36,“x”,2,39,1
J15AWC0BU85-4231,34,“x”,9,39,0
M2521GT2600-4399,54,“x”,4,39,1
M2521TT2924-4491,50,“x”,2,39,0
M2510BT2649-9000,L,“x”,4,39,2
U25DXA00047-4002,43,“x”,6,39,0
U52D7B00046-9999,42,“x”,4,39,1
M2510BT2649-4386,XL,“x”,5,39,1
BOFIRST-211,34-44,“x”,19,40,9
BOCAL-604,44,“x”,6,40,2
TEBOSSY-250,S,“x”,2,40,0
TEBASE-700,L,“x”,4,40,12
BEPOLO-956,XL,“x”,5,40,2
BOSKIN4-103,34-44,“x”,19,40,10
MASANTAL1-1,M,“x”,3,40,2
NECETWO-1661,L,“x”,4,40,1
NEUNIR-2,M,“x”,3,40,0
TEROND-1890,XL,“x”,5,40,1
TEONE-700,L,“x”,4,40,0
BULOCK-956,M,“x”,3,40,0
BEBASER-700,L,“x”,4,40,0
BOCAL-101,46,“x”,7,40,0
NEUNIR-700,M,“x”,3,40,2
50466204-421,L,“x”,3,413,0
50465581-001,S,“x”,1,413,0
50457138-002,XXL,“x”,5,413,0
50472725-001,XL,“x”,4,413,1
50469313-961,XXL,“x”,5,413,1
50477874-100,43-46,“x”,4,413,26
50470205-693,M,“x”,2,413,0
50467556-107,XL,“x”,4,413,3
OW56900-0,XL,“x”,8,511,2
OW32034-001,ST,“x”,1,511,15
OW32003-0,ST,“x”,1,511,14
OW41004-0,L,“x”,6,511,2
OW22907-G,ST,“x”,1,511,0
OW62119-0,ST,“x”,1,511,3
OW62063-0,ST,“x”,1,511,0
OW22933-0,ST,“x”,1,511,2
OW32293-0,ST,“x”,1,511,14
OW61119-0,ST,“x”,1,511,0
OW81026-0,ST,“x”,1,511,3
BGA6360244-316,ST,“x”,1,515,4
APA3351044-633,ST,“x”,1,515,0
ASA8380M44-692,ST,“x”,1,515,2
BGA6170144-019,ST,“x”,1,515,5
BMA7820144-98A,ST,“x”,1,515,10
BCA7620144-001,ST,“x”,1,515,1
VAA6960S94-742,S,“x”,2,515,4
BSA6980144-939,ST,“x”,1,515,2
BSA6900144-98A,ST,“x”,1,515,3
BSA5340144-647,ST,“x”,1,515,3
AAA6311044-31M,ST,“x”,1,515,1
BTA5930244-50F,ST,“x”,1,515,2
AAA8400144-475,ST,“x”,1,515,2
BSA5020144-001,ST,“x”,1,515,3
AGA5620144-487,ST,“x”,1,515,3
BSA5020244-104,ST,“x”,1,515,2
17050100-99,19,“x”,2,54,1
87069025-52,20,“x”,3,54,3
87020536-99,21,“x”,4,54,1
37050252-20,19,“x”,2,54,0
27041118-99,19,“x”,2,54,1
27072884-99,19,“x”,2,54,0
27048631-51,12,“x”,11,54,1
87012888-94,19,“x”,2,54,1
87034044-52,19,“x”,2,54,1
27098635-99,21,“x”,4,54,0
37091304-TN,40,“x”,5,54,0
87047129-99,22,“x”,5,54,0
27087119-01,22,“x”,5,54,0
27057120-99,21,“x”,4,54,0
17071072-52,21,“x”,4,54,0
27081080-75,41,“x”,7,54,0
27041118-99,20,“x”,3,54,2
17982502-96,8,“x”,9,54,0
77930535-94,20,“x”,3,54,2
27025759-70,40,“x”,4,54,1
77014408-94,21,“x”,4,54,2
27008644-70,19,“x”,2,54,1
67047891-85,20,“x”,3,54,1
37030250-43,99,“x”,1,54,0
37021290-TC,32,“x”,12,54,0
27037120-50,22,“x”,5,54,0
27027123-02,20,“x”,3,54,0
17031083-11,19,“x”,2,54,0
27070662-TM,38,“x”,3,54,5
37051270-99,20,“x”,3,54,1
37061314-43,22,“x”,5,54,0
17060122-41,40,“x”,4,54,1
67005953-30,36,“x”,2,54,0
27057116-05,20,“x”,3,54,0
27098634-12,20,“x”,3,54,2
27017891-43,36,“x”,3,54,0
17082011-43,19,“x”,2,54,0
37041307-99,19,“x”,2,54,0
27059047-65,21,“x”,4,54,1
37010100-TN,38,“x”,3,54,1
37910903-TN,10,“x”,10,54,3
17020166-01,23,“x”,6,54,0
37010472-32,22,“x”,5,54,0
27007107-99,21,“x”,4,54,1
37010475-05,22,“x”,5,54,0
27003270-01,34,“x”,1,54,1
27028639-01,19,“x”,2,54,0
27097117-84,22,“x”,5,54,0
27092532-99,22,“x”,5,54,0
27024012-02,19,“x”,2,54,0
37001186-99,19,“x”,2,54,0
37800460-70,20,“x”,3,54,0
37092504-50,20,“x”,3,54,10
27097105-12,36,“x”,3,54,1
37020451-20,23,“x”,6,54,0
27038630-01,19,“x”,2,54,1
17064043-10,20,“x”,3,54,1
87001045-70,6,“x”,8,54,0
27037123-43,23,“x”,6,54,0
27005800-43,20,“x”,3,54,1
17090183-99,20,“x”,3,54,1
17050210-99,19,“x”,2,54,4
37010361-BL,46,“x”,8,54,0
37000355-01,21,“x”,4,54,0
27019049-52,21,“x”,4,54,3
27057116-05,22,“x”,5,54,1
27004017-68,21,“x”,4,54,4
27045760-32,22,“x”,5,54,0
37050436-99,21,“x”,4,54,0
27074038-99,23,“x”,6,54,1
27014399-99,99,“x”,1,54,1
77930535-07,19,“x”,2,54,0
27963262-99,5,“x”,3,54,0
77010539-01,20,“x”,3,54,1
77009215-99,21,“x”,4,54,1
87029029-99,20,“x”,3,54,1
87017124-37,19,“x”,2,54,1
27097113-99,20,“x”,3,54,2
27002514-09,99,“x”,1,54,0
RPL001474,L,“x”,4,611,0
RPL001460,XL,“x”,5,611,0
RPL001640,UNIC,“x”,1,611,6
RPL001466,M,“x”,3,611,0
RPL001455,XXL,“x”,6,611,2
RPL001409,32-32,“x”,8,611,2
RPL001080,XS,“x”,1,611,1
RPL001456,XL,“x”,5,611,1
06847272067A,0,“x”,1,11,0
06828604226M,0,“x”,1,11,2
06847452105A,0,“x”,1,11,2
068699162127/30,0,“x”,1,11,1
06508031386A,0,“x”,1,11,2
068524175910A,0,“x”,1,11,0
068549389023M,0,“x”,1,11,0
066091117118M,0,“x”,1,11,0
065408613823M,0,“x”,1,11,1
068523895910A,0,“x”,1,11,1
06851783339M,0,“x”,1,11,1
00979831469M,0,“x”,1,11,0
06864446383A,0,“x”,1,11,1
06860458006M,0,“x”,1,11,0
068427607323M,0,“x”,1,11,0
06757341384A,0,“x”,1,11,0
068306380518M,0,“x”,1,11,0
06758124296M,0,“x”,1,11,1
068409686410A,0,“x”,1,11,4
06852408644A,0,“x”,1,11,0
06847681723M,0,“x”,1,11,0
06859985188A,0,“x”,1,11,1
06859076326A,0,“x”,1,11,1
06846983176A,0,“x”,1,11,0
06850454228A,0,“x”,1,11,2
06851451153A,0,“x”,1,11,1
068288615023M,0,“x”,1,11,0
06840981385A,0,“x”,1,11,0
06853254423A,0,“x”,1,11,1
06858033153A,0,“x”,1,11,1
06843188009M,0,“x”,1,11,1
065051142212A,0,“x”,1,11,0
06758958644A,0,“x”,1,11,0
65056510029,0,“x”,1,11,1
009894162014A,0,“x”,1,11,1
06847344296A,0,“x”,1,11,0
068347313814A,0,“x”,1,11,0
06851688009M,0,“x”,1,11,0
06852468664A,0,“x”,1,11,0
06860492749M,0,“x”,1,11,1
06843248026A,0,“x”,1,11,0
06843327595A,0,“x”,1,11,2
068474111512A,0,“x”,1,11,2
06856399166A,0,“x”,1,11,0
06860538333M,0,“x”,1,11,1
06869314084A,0,“x”,1,11,2
068517833323M,0,“x”,1,11,0
06612531726M,0,“x”,1,11,1
06753749267A,0,“x”,1,11,1
0439819-54,42,“x”,5,12,0
7953538-15,38,“x”,3,12,2
1453616-13,5,“x”,5,12,0
6833914-94,40,“x”,4,12,0
1553703-11,4,“x”,4,12,1
1453654-01,4,“x”,4,12,1
7122219-99,7,“x”,7,12,9
1553692-38,48,“x”,8,12,0
1253329-14,5,“x”,5,12,1
6793430-51,36,“x”,2,12,0
8551022-25,2,“x”,2,12,0
6833930-11,34,“x”,1,12,0
6792339-20,36,“x”,2,12,1
1253322-11,4,“x”,4,12,3
1253321-17,4,“x”,4,12,0
0243370-11,6,“x”,6,12,2
7953562-11,36,“x”,2,12,1
0439770-46,44,“x”,6,12,0
0223713-46,4,“x”,4,12,3
0943162-13,5,“x”,5,12,2
0092886-97,4,“x”,4,12,1
2839407-11,2,“x”,2,12,1
7953536-29,38,“x”,3,12,0
6793435-51,42,“x”,5,12,0
1439839-13,3,“x”,3,12,2
1553693-46,50,“x”,9,12,0
0943164-14,4,“x”,4,12,0
7122220-46,6,“x”,6,12,3
7122219-27,5,“x”,5,12,3
0263389-66,4,“x”,4,12,0
7122219-05,4,“x”,4,12,3
0439665-51,42,“x”,5,12,0
0013471-10,32,“x”,12,12,0
A2D8B-433,XXL,“x”,6,17,0
A2DFM-433,33,“x”,6,17,1
A2BPR-CL4,S,“x”,2,17,0
10061W,9.5,“x”,8,17,43
A41KC-A58,L,“x”,4,17,0
A2AJ1-P57,M,“x”,3,17,4
A2QGBM,8,“x”,5,17,0
V2GD08FL04P-G5P3,M,“x”,7,311,0
W1GK1FWDW52-P9RH,M,“x”,7,311,1
W2GD51K4JZ0-P82U,S,“x”,5,311,1
O1BA15ZZ04S-PSPK,XS/S,“x”,4,311,1
FM7VRLLEA12-WHIB,44,“x”,10,311,1
SWZG8500440-LGC,T/U,“x”,1,311,0
W2GD44WEJV0-P61J,S,“x”,5,311,0
1GG7206875Z-P1AJ,M,“x”,7,311,0
5663643-70,5,“x”,5,34,0
5543621-29,4,“x”,4,34,3
6483508-01,90B,“x”,22,34,1
6483542-11,95B,“x”,26,34,0
7913011-01,100C,“x”,31,34,1
4276639-34,1,“x”,7,34,2
5523219-49,2,“x”,2,34,1
5543650-57,5,“x”,5,34,0
6483512-23,85B,“x”,18,34,1
4663511-70,4,“x”,4,34,0
4933597-02,2,“x”,2,34,1
0873887-96,2,“x”,2,34,1
4663515-70,2,“x”,2,34,0
4302095-01,4,“x”,11,34,0
4331621-34,3,“x”,3,34,0
4343346-28,5,“x”,5,34,0
7683065-98,2,“x”,2,34,7
6483516-01,95B,“x”,26,34,1
6463405-97,3,“x”,3,34,3
6483506-63,85B,“x”,18,34,1
6483542-11,85B,“x”,18,34,2
2173131-99,2,“x”,2,34,0
4276221-01,85,“x”,4,34,1
4331702-01,3,“x”,3,34,0
6469507-01,2,“x”,2,34,1
8697353501142,0,“x”,1,35,27
8697353470165,0,“x”,1,35,3
8697353467547,0,“x”,1,35,8
8697353452017,0,“x”,1,35,23
8697353535055,0,“x”,1,35,11
8697353552182,0,“x”,1,35,14
8697353508738,0,“x”,1,35,1
8697353502071,0,“x”,1,35,8
8697353409554,0,“x”,1,35,3
8697353493874,0,“x”,1,35,7
8697353319457,0,“x”,1,35,31
8697353514517,0,“x”,1,35,3
8697353502019,0,“x”,1,35,16
8697353423703,0,“x”,1,35,122
8697353445071,0,“x”,1,35,24
8697353539367,0,“x”,1,35,13
8697353506765,0,“x”,1,35,9
8697353383700,0,“x”,1,35,3
8697353339356,0,“x”,1,35,4
8697353494130,0,“x”,1,35,29
8697353200809,0,“x”,1,35,7
8697353260056,0,“x”,1,35,2
8697353374135,0,“x”,1,35,33
8697353543500,0,“x”,1,35,9
8697353478956,0,“x”,1,35,9
8697353507915,0,“x”,1,35,19
8697353502057,0,“x”,1,35,11
8697353423642,0,“x”,1,35,28
8697353513510,0,“x”,1,35,5
8697353506673,0,“x”,1,35,10
8697353467271,0,“x”,1,35,25
2227083003744,0,“x”,1,35,76
8697353469831,0,“x”,1,35,3
8697353445088,0,“x”,1,35,27
8697353470189,0,“x”,1,35,2
8697353450242,0,“x”,1,35,5
8697353548949,0,“x”,1,35,3
8697353502040,0,“x”,1,35,10
8697353520211,0,“x”,1,35,11
D02HNA00022-6738,37,“x”,4,39,2
U029FB00022-4002,45,“x”,9,39,0
U047FD0007T-2MF4,40,“x”,1,39,1
D15PAD022RY-6001,39,“x”,8,39,0
U15BYA0006K-7000,42,“x”,4,39,0
U25ELA0EK14-6009,41,“x”,2,39,0
U16CPA014EK-F42Q,43,“x”,6,39,0
D154RC08554-0866,38,“x”,6,39,0
U25DWA000NB-4002,44,“x”,8,39,0
BEBOXR-250,XL,“x”,5,40,0
BOSLIM6-2,34-48,“x”,21,40,7
TOHENRI-957,34-44,“x”,19,40,0
TEONE-956,L,“x”,4,40,2
ROSLACK2BM-250,40,“x”,4,40,1
BOSKIN4-103,34-42,“x”,18,40,7
TOREMUS-2,34-42,“x”,18,40,3
BULOCK-506,S,“x”,2,40,3
TOCHARLES-2,34-46,“x”,20,40,7
MASANTAL1-1703,XL,“x”,5,40,4
RECEONE1-700,XXL,“x”,6,40,2
50450009-413,43,“x”,5,413,1
50470332-033,40,“x”,2,413,1
50473786-461,L,“x”,3,413,3
50459740-430,3332,“x”,3,413,0
50468754-405,ONESI,“x”,3,413,1
50481138-001,M,“x”,2,413,0
50467988-199,44,“x”,6,413,0
50477874-100,39-42,“x”,1,413,2
50467344-683,S,“x”,1,413,0
50474421-001,L,“x”,3,413,1
50467258-001,XS,“x”,101,413,0
50471366-606,42,“x”,4,413,1
OW32164-G,ST,“x”,1,511,0
OW22447-0,ST,“x”,1,511,0
OW63232-R,M,“x”,4,511,0
OW62094-0,ST,“x”,1,511,1
OW22188-G,ST,“x”,1,511,4
OW11974-RG001,ST,“x”,1,511,1
OWKS015-0,ST,“x”,1,511,6
OW63232-R,S,“x”,2,511,2
OW22796-RG319,ST,“x”,1,511,14
OW22851-R001,ST,“x”,1,511,3
OW61164-WHI,ST,“x”,1,511,1
OW41141-G,XL,“x”,8,511,0
BSA6980144-019,ST,“x”,1,515,7
ASA8410144-70Q,ST,“x”,1,515,0
BSA4580244-682,ST,“x”,1,515,1
BMA7820144-450,ST,“x”,1,515,10
BMA7210444-692,ST,“x”,1,515,3
PDA5150144-001,ST,“x”,1,515,10
BCA7560244-300,ST,“x”,1,515,4
BSA5340144-487,ST,“x”,1,515,3
BSA3960244-600,ST,“x”,1,515,2
AAA7290344-950,ST,“x”,1,515,2
BSA5270444-001,ST,“x”,1,515,1
AGA5620144-70Q,ST,“x”,1,515,1
ANA7290144-621,ST,“x”,1,515,1
BCA7580144-104,ST,“x”,1,515,0
BSA4570144-104,ST,“x”,1,515,3
ANA4610144-682,ST,“x”,1,515,0
AAA8400144-299,ST,“x”,1,515,0
AAA7510444-487,ST,“x”,1,515,1
BSA4920144-001,ST,“x”,1,515,2
ANA4770244-488,ST,“x”,1,515,3
BSA6900144-400,ST,“x”,1,515,5
BTA5070444-001,ST,“x”,1,515,5
BMA7210444-950,ST,“x”,1,515,2
BSA4880344-210,ST,“x”,1,515,2
APA3350744-633,ST,“x”,1,515,1
87069025-40,20,“x”,3,54,3
27057133-99,19,“x”,2,54,1
27055771-70,19,“x”,2,54,0
37010101-TC,36,“x”,2,54,6
37001250-53,8,“x”,9,54,1
27052506-08,40,“x”,6,54,0
77010539-99,20,“x”,3,54,0
87017124-99,19,“x”,2,54,2
27008634-20,44,“x”,7,54,1
37040357-88,22,“x”,5,54,0
27005774-99,19,“x”,2,54,0
27047118-45,21,“x”,4,54,2
87030569-09,20,“x”,3,54,0
37860369-02,22,“x”,5,54,0
27083262-40,21,“x”,4,54,4
27077741-28,21,“x”,4,54,1
27008634-20,40,“x”,5,54,1
37910020-85,20,“x”,3,54,4
37001240-05,20,“x”,3,54,0
37050456-32,20,“x”,3,54,2
37050252-99,20,“x”,3,54,2
27038646-99,20,“x”,3,54,3
17010262-99,21,“x”,4,54,0
37001054-88,21,“x”,4,54,0
37002004-56,14,“x”,12,54,1
27019202-02,44,“x”,7,54,0
37010114-OR,99,“x”,1,54,5
77035929-01,22,“x”,5,54,0
17050215-70,20,“x”,3,54,1
27007126-88,22,“x”,5,54,0
17051072-88,22,“x”,5,54,0
27098635-99,23,“x”,6,54,0
37010416-20,21,“x”,4,54,0
27024013-85,22,“x”,5,54,1
27065749-74,20,“x”,3,54,2
37020377-85,19,“x”,2,54,0
37000381-99,21,“x”,4,54,0
27009075-01,23,“x”,6,54,0
27085794-TM,36,“x”,2,54,1
27037120-50,23,“x”,6,54,1
37012003-56,14,“x”,12,54,0
27064758-99,22,“x”,5,54,0
27081124-PL,99,“x”,1,54,0
27050819-TG,34,“x”,1,54,1
37041309-70,22,“x”,5,54,0
27037131-12,19,“x”,2,54,0
37000460-99,19,“x”,2,54,0
87010524-99,20,“x”,3,54,1
27038630-43,22,“x”,5,54,0
27075912-70,19,“x”,2,54,0
27097115-52,22,“x”,5,54,0
27974381-01,11,“x”,6,54,0
27075769-14,20,“x”,3,54,0
37082006-99,20,“x”,3,54,1
17920237-40,21,“x”,4,54,1
27040896-TM,40,“x”,4,54,0
27034038-52,22,“x”,5,54,0
37050246-12,99,“x”,1,54,4
27077118-84,20,“x”,3,54,0
27098635-99,19,“x”,2,54,3
27927745-12,19,“x”,2,54,1
27058637-52,40,“x”,5,54,1
27009002-02,23,“x”,6,54,0
17820164-02,20,“x”,3,54,2
27072528-05,21,“x”,4,54,0
27078636-43,19,“x”,2,54,0
37050779-82,99,“x”,1,54,2
27004377-TC,10,“x”,10,54,0
27082524-09,99,“x”,1,54,0
87074054-52,20,“x”,3,54,2
87039036-01,21,“x”,4,54,2
27068635-65,19,“x”,2,54,0
17050105-99,20,“x”,3,54,6
87075704-68,23,“x”,6,54,1
17010103-99,22,“x”,5,54,1
27094008-99,20,“x”,3,54,5
17045931-70,36,“x”,3,54,0
17045931-70,42,“x”,6,54,0
RPL001550,M,“x”,3,611,1
RPL001391,L,“x”,4,611,3
RPL001602,42,“x”,3,611,2
RPL001483,XS,“x”,1,611,4
RPL001770,M,“x”,3,611,0
RPL001401,XXL,“x”,6,611,0
RPL001620,38,“x”,3,611,2
RPL001765,L,“x”,4,611,0
RPL001591,36-34,“x”,20,611,2
RPL001409,32-34,“x”,9,611,0
RPL001454,XXL,“x”,6,611,1
RPL001555,S,“x”,2,611,0
068445810910A,0,“x”,1,11,1
068620807623M,0,“x”,1,11,0
06828831463M,0,“x”,1,11,0
06841018666A,0,“x”,1,11,1
06836688055A,0,“x”,1,11,1
68609111533,0,“x”,1,11,1
06840991385A,0,“x”,1,11,3
06869314086A,0,“x”,1,11,1
06840958668A,0,“x”,1,11,0
06598801728A,0,“x”,1,11,1
06869471718A,0,“x”,1,11,0
06851818009M,0,“x”,1,11,1
065988017210A,0,“x”,1,11,0
065002280012M,0,“x”,1,11,0
068469831710A,0,“x”,1,11,2
06857921725A,0,“x”,1,11,0
06507282064A,0,“x”,1,11,1
068590717212A,0,“x”,1,11,0
06842574221/3M,0,“x”,1,11,2
009662280512/18M,0,“x”,1,11,0
06847424223A,0,“x”,1,11,1
06851925428A,0,“x”,1,11,2
068494280012M,0,“x”,1,11,2
068524184112A,0,“x”,1,11,0
06756201386A,0,“x”,1,11,1
06828668336M,0,“x”,1,11,0
068551830512M,0,“x”,1,11,2
009169451810A,0,“x”,1,11,1
06851412063M,0,“x”,1,11,0
068483420631/34,0,“x”,1,11,0
009010490010A,0,“x”,1,11,5
06851443008A,0,“x”,1,11,1
009877412312/18M,0,“x”,1,11,0
06823510836A,0,“x”,1,11,0
06837449004A,0,“x”,1,11,1
068530233118M,0,“x”,1,11,0
068498133118M,0,“x”,1,11,0
068439299131/32,0,“x”,1,11,0
06847272063A,0,“x”,1,11,0
068549013818M,0,“x”,1,11,0
06848651723A,0,“x”,1,11,0
06608287419M,0,“x”,1,11,1
06852478478A,0,“x”,1,11,0
068720151618M,0,“x”,1,11,0
068409586610A,0,“x”,1,11,0
68663680722,0,“x”,1,11,0
06613427643M,0,“x”,1,11,1
68576040026,0,“x”,1,11,0
06756221388A,0,“x”,1,11,1
068517011518M,0,“x”,1,11,0
068432413810A,0,“x”,1,11,6
06851610635A,0,“x”,1,11,6
06862024213M,0,“x”,1,11,1
06847436218A,0,“x”,1,11,2
068518080023M,0,“x”,1,11,0
06841668008A,0,“x”,1,11,1
067618132419/22,0,“x”,1,11,1
0273601-60,5,“x”,5,12,0
6833940-96,36,“x”,2,12,1
0439673-48,48,“x”,8,12,0
0273602-99,3,“x”,3,12,0
8203105-91,1,“x”,1,12,4
0599336-56,2,“x”,2,12,0
0019534-11,34,“x”,1,12,1
0599298-89,2,“x”,2,12,0
0439770-01,42,“x”,5,12,0
0243370-06,5,“x”,5,12,1
0093158-13,3,“x”,3,12,4
8863924-77,3,“x”,3,12,1
0243355-11,4,“x”,4,12,4
2993173-66,42,“x”,2,12,2
8953906-09,5,“x”,5,12,0
0949531-58,3,“x”,3,12,1
7122219-01,6,“x”,6,12,3
2993170-30,44,“x”,4,12,1
1553703-82,3,“x”,3,12,1
1553707-01,3,“x”,3,12,3
0013468-40,32,“x”,12,12,0
6813151-36,38,“x”,3,12,1
0439673-10,36,“x”,2,12,0
1433835-94,3,“x”,3,12,0
6793443-17,40,“x”,4,12,0
A29JBM,8.5,“x”,6,17,0
A29JBM,8,“x”,5,17,0
A2C2R-P47,S,“x”,2,17,0
A2C6NM,7,“x”,3,17,0
A1XF2W,9.5,“x”,8,17,1
A29RHM,10,“x”,9,17,0
A2CZH32-P47,32,“x”,5,17,0
A2QKEM,8.5,“x”,6,17,0
A2BYY32-269,35,“x”,8,17,2
A2G52-J74,M,“x”,3,17,0
A1BSB-000,UNI,“x”,1,17,216
A2C9232-H87,34,“x”,7,17,1
A288HW,8,“x”,9,17,1
W2RD06KAVB3-JTMU,L,“x”,9,311,1
V2RP12MC049-P11J,L,“x”,9,311,1
GU32023-30,T/U,“x”,1,311,34
W2GI32K9RM1-F60W,S,“x”,5,311,1
W0GI69R8G01-JBLK,L,“x”,9,311,6
M1RI71I3Z11-G011,XL,“x”,11,311,4
O1GA53MC03W-JBLK,S,“x”,5,311,5
6463427-69,3,“x”,3,34,1
5523266-29,3,“x”,3,34,7
5523264-66,5,“x”,5,34,2
6483514-97,95B,“x”,26,34,1
6463426-97,3,“x”,3,34,1
3593911-48,5,“x”,5,34,0
2533674-70,5,“x”,5,34,0
5543639-69,5,“x”,5,34,0
4383124-11,1,“x”,1,34,2
5690951-01,90,“x”,5,34,0
5523264-66,3,“x”,3,34,1
5691281-34,1,“x”,7,34,0
